791,106,10,0,629,619,
792,106,10,0,629,634,
793,106,19,0,916,755,
794,106,19,0,629,755,
795,106,14,0,916,,
796,106,8,0,778,942,
797,106,2,0,375,,
798,107,23,0,916,1,
799,107,14,0,916,,
800,107,8,0,942,916,
801,107,23,0,942,1,
802,107,23,0,629,1,
803,107,23,0,755,1,
804,107,8,0,942,778,
805,107,8,0,778,942,
806,107,23,0,629,1,
807,107,23,0,569,2,
808,107,2,0,569,,
809,107,18,0,619,,
810,107,18,0,634,,
811,107,18,0,569,,
812,107,18,0,619,,
813,107,18,0,51,,
814,107,18,0,619,,
815,107,18,0,375,,
816,107,18,0,375,,
817,107,15,0,375,360,51
818,108,27,0,755,51,
819,108,27,0,755,51,
820,108,15,0,755,234,
821,108,15,0,755,215,51
822,108,15,0,569,362,755
823,109,15,0,375,360,755
824,109,19,0,634,136,
825,109,2,0,136,,
826,109,15,0,619,363,755
827,109,15,0,634,368,755
828,109,15,0,634,365,
829,109,19,0,634,136,
830,109,15,0,375,360,755
831,109,15,0,619,364,755
832,109,15,0,375,361,755
833,109,18,0,136,,
834,109,15,0,375,361,755
835,109,27,0,755,375,
836,110,18,0,51,,
837,110,18,0,566,,
838,110,18,0,614,,
839,110,23,0,755,1,
840,110,2,0,616,,
841,110,2,0,575,,
842,110,15,0,375,361,616
843,110,19,0,634,619,
844,110,15,0,619,363,
845,110,15,0,616,370,619
846,111,19,0,755,629,
847,111,19,0,755,629,
848,111,25,0,616,569,
849,111,15,0,616,370,755
850,111,18,0,595,,
851,112,25,0,595,755,
852,112,19,0,755,595,
853,112,26,0,595,755,
854,112,25,0,595,755,
855,112,26,0,755,595,
856,112,18,0,136,,
857,112,15,0,575,375,755
858,112,12,0,755,bandana,
859,112,15,0,755,37,
860,112,15,0,595,20,755
861,112,15,0,755,14,595
862,112,18,0,136,,
863,112,18,0,616,,
864,112,27,0,755,616,
865,112,25,0,595,575,
866,113,18,0,136,,
867,113,10,0,629,755,
868,113,10,0,629,595,
869,113,10,0,629,755,
870,113,10,0,629,595,
871,113,18,0,136,,
872,113,19,0,755,595,
873,113,18,0,629,,
874,113,18,0,595,,
875,113,19,0,629,634,
876,113,19,0,629,595,
877,113,19,0,629,755,
878,113,19,0,629,595,
879,114,10,0,629,778,
880,114,10,0,629,916,
881,114,2,0,644,,
882,114,8,0,778,644,
883,114,19,0,595,644,
884,114,10,0,629,595,
885,114,19,0,629,595,
886,114,14,0,916,,
887,115,8,0,778,629,
888,115,18,0,634,,
889,115,8,0,778,634,
890,115,18,0,916,,
891,115,19,0,629,755,
892,115,19,0,629,916,
893,115,19,0,634,595,
894,116,2,0,110,,
895,116,18,0,916,,
896,116,18,0,629,,
897,116,19,0,634,595,
898,116,18,0,136,,
899,116,2,0,222,,
900,116,5,0,110,1,
901,116,5,0,595,1,
902,117,23,0,279,2,
903,117,2,0,279,,
904,117,2,0,567,,
905,117,19,0,279,567,
906,117,19,0,916,629,
907,117,23,0,222,1,
908,117,18,0,634,,
909,117,18,0,595,,
910,117,18,0,136,,
911,118,15,0,595,2,222
912,118,15,0,575,375,500
913,118,23,0,279,2,
914,118,18,0,616,,
915,118,18,0,575,,
916,119,19,0,916,629,
917,119,9,0,916,5,
918,119,23,0,567,2,
919,119,23,0,616,2,
920,119,23,0,575,2,
921,119,7,0,755,,
922,119,19,0,629,916,
923,120,27,0,110,222,
924,120,23,0,279,2,
925,120,15,0,279,380,110
926,120,15,0,916,30,616
927,120,15,0,634,365,616
928,120,15,0,616,370,916
929,120,15,0,575,375,916
930,120,15,0,616,372,634
931,121,15,0,616,372,595
932,121,24,0,595,616,
933,121,15,0,616,372,595
934,121,15,0,279,378,634
935,121,15,0,279,379,
936,121,15,0,279,378,629
937,121,15,0,279,378,755
938,121,15,0,616,370,110
939,122,15,0,279,381,110
940,123,15,0,279,378,595
941,123,15,0,279,378,595
942,123,15,0,595,391,
943,123,19,0,634,595,
944,123,18,0,595,,
945,123,15,0,279,382,595
946,123,15,0,916,30,616
947,123,18,0,136,,
948,123,19,0,629,755,
949,123,15,0,279,383,
950,123,15,0,595,20,
951,123,15,0,279,378,595
952,123,15,0,279,383,
953,123,15,0,595,391,
954,123,15,0,567,397,
955,123,15,0,567,398,595
956,124,19,0,634,595,
957,124,19,0,629,595,
958,124,18,0,959,,
959,124,18,0,136,,
960,124,15,0,616,372,916
961,124,18,0,136,,
962,124,19,0,916,136,
963,124,18,0,629,,
964,124,18,0,755,,
965,124,18,0,634,,
966,124,15,0,567,399,595
967,124,15,0,567,400,595
968,124,15,0,595,20,
969,124,15,0,595,20,
970,124,15,0,567,402,595
971,124,23,0,595,2,
972,124,23,0,567,2,
973,124,19,0,634,595,
974,124,19,0,755,595,
975,124,19,0,629,595,
976,124,15,0,616,371,136
977,124,15,0,616,371,916
978,124,15,0,916,21,616
979,124,15,0,916,132,595
980,124,15,0,616,373,136
981,124,15,0,616,373,916
982,125,15,0,279,384,
983,125,19,0,916,595,
984,125,19,0,136,595,
985,125,15,0,595,1,279
986,125,15,0,279,385,595
987,125,15,0,595,71,279
988,125,15,0,616,373,916
989,125,15,0,575,377,916
990,126,15,0,916,134,616
991,126,12,0,755,bandana,
992,126,15,0,755,37,
993,126,15,0,755,40,616
994,126,15,0,279,386,
995,126,18,0,136,,
996,126,24,0,279,595,
997,126,15,0,595,71,279
998,126,23,0,778,2,
999,126,22,0,778,,
1000,126,2,0,201,,
1001,127,18,0,110,,
1002,127,18,0,755,,
1003,127,18,0,136,,
1004,127,18,0,595,,
1005,127,18,0,629,,
1006,127,18,0,916,,
1007,127,18,0,634,,
1008,127,18,0,595,,
1009,127,19,0,629,110,
1010,127,19,0,629,222,
1011,127,26,0,778,614,
1012,127,26,0,778,566,
1013,128,2,0,201,,
1014,128,2,0,612,,
1015,128,8,0,778,629,
1016,128,8,0,778,634,
1017,128,18,0,755,,
1018,128,18,0,629,,
1019,128,18,0,634,,
1020,128,18,0,916,,
1021,128,18,0,595,,
1022,128,18,0,136,,
1023,129,18,0,916,,
1024,129,18,0,136,,
1025,129,15,0,222,405,387
1026,129,15,0,110,406,387
1027,129,6,1,222,794,
1028,129,6,1,110,794,
1029,130,18,0,916,,
1030,130,19,0,634,595,
1031,130,19,0,634,916,
1032,130,19,0,634,778,
1033,130,18,0,595,,
1034,130,18,0,916,,
1035,130,18,0,778,,
1036,130,19,0,634,595,
1037,130,19,0,634,916,
1038,130,19,0,634,778,
1039,130,10,0,916,595,
1040,130,18,0,595,,
1041,130,18,0,916,,
1042,130,18,0,136,,
1043,130,18,0,595,,
1044,130,18,0,778,,
1045,131,2,0,936,,
1046,131,18,0,778,,
1047,131,18,0,916,,
1048,131,15,0,778,269,937
1049,131,27,0,755,348,
1050,131,15,0,595,20,936
1051,132,27,0,778,595,
1052,132,10,0,634,595,
1053,132,19,0,778,595,
1054,132,19,0,916,595,
1055,133,2,0,192,,
1056,133,19,0,778,595,
1057,133,19,0,778,916,
1058,133,19,0,916,595,
1059,133,19,0,778,595,
1060,133,19,0,634,595,
1061,134,14,0,916,,
1062,134,26,0,778,492,
1063,134,18,0,192,,
1064,134,18,0,635,,
1065,134,18,0,916,,
1066,134,18,0,634,,
1067,134,2,0,226,,
1068,134,2,0,898,,
1069,134,18,0,233,,
1070,134,19,0,226,233,
1071,134,19,0,233,226,
1072,135,19,0,595,778,
1073,135,15,0,778,275,492
1074,135,26,0,778,492,
1075,135,2,0,742,,
1076,135,2,0,147,,
1077,135,2,0,478,,
1078,136,15,0,192,407,936
1079,136,15,0,192,408,937
1080,137,18,0,916,,
1081,137,18,0,595,,
1082,137,18,0,778,,
1083,137,18,0,778,,
